nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
-1.404238417804781,-1.2868266670129225,-0.8192686717299963,-0.045408865096042896,-0.7709828766930629,-2.114168743675933,-0.6178593785224392,-0.8515290492721748,-1.1362979421579875,1.9642562538986186,-0.16822714538307337,-1.067502774580702,-0.23570226039201822,1.0807255846295123,-1.16206095588756,-1.3213189415918263,0.6395486472991383,0.23564187465481717,-1.6247973295972935
0.8245860094738996,1.3039786354892862,1.1063358654559832,0.7752135847758311,1.2075607930261536,0.028310564958320735,-0.6178593785224392,1.5776619131578669,-1.1362979421579875,-0.5161309205591865,-1.276039424003677,-1.067502774580702,-0.23570226039201822,-0.7502337941219109,-0.5482466649736935,-1.3213189415918263,1.5494703422123182,-1.2729905043483267,0.5610464364938369
0.9513084741269358,-0.7127096676386498,0.4114620909837867,-0.42455366313658965,0.777425407914238,0.5031532196379733,1.151292419900997,-0.8515290492721748,1.146390321204124,-0.5161309205591865,0.3339220017033128,1.0327318753152763,-0.23570226039201822,-0.7502337941219109,1.1779763383368524,0.676004349840642,-0.8742919055415181,0.49324811341521463,0.31204326097493146
0.04993382187982711,-0.9701981547933671,0.8873365770919498,-0.23497579793489864,0.6601008219915696,0.6938786487035092,-0.5943278461319078,-0.8515290492721748,1.4510301140301203,-0.5161309205591865,-1.276039424003677,1.0327318753152763,-0.23570226039201822,-0.7502337941219109,1.1779763383368524,0.676004349840642,-0.8742919055415181,-1.2729905043483267,-0.7767154391146355
0.8264633090669361,-0.4568168991337121,2.159113866158227,0.8699801904074194,0.7455843173204233,-0.375784233859889,0.44450364948505067,0.9370883676688727,1.0233556557742023,1.9549956523766496,0.7528852791605201,1.0327318753152763,-0.23570226039201822,1.3029365028098352,-0.05636352697427016,1.0633329267067133,-0.8742919055415181,0.6423685853222736,1.384114111022066
1.2861881551824035,-1.7403307650616266,-0.11683773250768953,0.1744186460818576,1.9302227957554188,-0.5671611625317629,0.5831129314543664,1.3713040640400769,1.6632029769059344,-0.5161309205591865,0.23160248272456838,1.0327318753152763,-0.23570226039201822,-0.7502337941219109,0.014780954749051979,1.0633329267067133,1.5358585577899595,0.23564187465481717,-1.5164954634334726
-0.2636880036210695,0.7433410349466255,-0.6415119928765399,-0.9235119231082327,-0.7358456761552628,0.47569971188899157,0.614002759790202,0.5409604480545795,0.4829049951465384,1.9778790582154406,0.7528852791605201,1.5225720230376014,-0.23570226039201822,-0.7502337941219109,-0.408861225723851,-1.3213189415918263,-0.8742919055415181,0.6423685853222736,1.1924496211415758
-0.8391560231735927,1.4176435452346503,-0.46775604066368753,2.2342126354189715,-1.0540415505611682,-0.30671047874899476,-0.2771967874731083,1.0029982914352262,-1.1362979421579875,-0.5161309205591865,-0.44329496763603315,-1.067502774580702,-0.23570226039201822,-0.7502337941219109,1.1779763383368524,1.0633329267067133,1.256072794391767,-0.6413345557138662,-1.2947046961898532
-1.4664562114960809,-0.45687755412551107,-1.7457418592245033,-0.705065204982247,-1.379063447832504,-2.0146655287634596,0.9745834354872829,1.095208420342524,-1.1362979421579875,1.9678594476875892,0.5059090908326285,-1.067502774580702,-0.23570226039201822,1.0807255846295123,-0.8239452751239904,-1.3213189415918263,-0.8742919055415181,0.9583712111236995,0.18838556735044645
0.3121085347512594,1.063427864179243,0.5311726635668598,-1.171561358600887,-0.36236353766541424,-0.15975435661137247,-0.11277228304573579,-0.8515290492721748,-1.1362979421579875,-0.5161309205591865,-1.276039424003677,-1.067502774580702,-0.23570226039201822,-0.7502337941219109,0.7366872825295574,0.676004349840642,-0.8742919055415181,-1.2729905043483267,-1.181631054162983
