country_code,Name,year,nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
BRA,Brazil,2022,49.112238006406,2.10121189126786,1432.72741132919,1899505159031.73,9032.08377657776,,,,,,,,,,,,,,
BRA,Brazil,2023,49.0973157823589,1.98997733169775,1481.22439922518,1961080569227.7,9288.02594608687,,,,,,,,,,,,,,
CAN,Canada,2015,69.681334689472,9.42555098197063,7690.40816617685,1556508816217.14,43594.1941045394,6.0617768124307,22.3,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,9.0
CAN,Canada,2016,69.1379253665704,9.3469025245368,7944.50789345873,1572673952924.25,43551.3425975115,7.04207360965633,22.1,0.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,9.0
CAN,Canada,2017,68.9071740115099,9.06323181480269,8175.19037647623,1620386284360.03,44339.3886689254,7.05301713153478,22.8,0.0,4.75,6.0,0.0,5.0,0.0,3.0,6.0,10.0,0.0,0.0,9.0
CAN,Canada,2018,68.384977803395,7.66934523132024,8161.77967501099,1664832887873.71,44907.3436912123,7.37402019926093,22.3,0.0,5.75,2.0,6.75,5.0,0.0,2.0,6.0,10.0,0.0,5.0,9.0
CAN,Canada,2019,68.2950754715445,7.33595880964786,8125.58121311618,1696605090551.84,45100.2915069262,7.36629991725152,22.4,5.1999998,5.75,2.0,7.5,5.0,0.0,4.0,6.0,10.0,0.0,5.0,9.0
CAN,Canada,2020,67.9763954004694,5.93046031047298,7495.07932297849,1611126165625.03,42366.1285377884,7.75691631401914,23.9,5.5999999,5.75,3.0,8.0,5.0,0.0,6.0,6.0,10.0,0.0,5.0,9.0
CAN,Canada,2021,68.2679522874779,5.32187223366307,7524.86361233157,1706996679677.69,44639.193269037,7.92363867255995,23.8,8.8000002,5.75,4.0,8.75,5.0,0.0,7.0,6.0,10.0,0.0,5.0,9.0
CAN,Canada,2022,68.2413014832997,3.98601228707913,7578.02093601237,1778503389905.0,45677.686578804,,,9.3999996,5.75,4.0,8.75,5.0,0.0,7.0,6.0,10.0,0.0,5.0,9.0
CAN,Canada,2023,68.1819038515583,3.72005143743622,7336.06703531427,1805692180594.62,45048.2842408265,,,9.3999996,5.75,4.0,8.75,5.0,0.0,8.0,5.0,10.0,0.0,5.0,7.0
CHN,China,2015,52.8817706280889,70.188402071321,2175.1544486832,11280814787468.9,8175.33285077393,4.55807103746262,12.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,0.0
CHN,China,2016,52.9850340842262,68.4176909138594,2149.2047500244,12045152668727.3,8679.37704460133,5.9539883138882,12.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,2.0
CHN,China,2017,53.551256773883,68.0264961455224,2215.91139022057,12875216222853.4,9221.51403820573,7.19946452516446,13.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,2.0
CHN,China,2018,53.8626399129298,66.5294477283065,2310.87757050979,13745158275136.7,9798.6528523316,8.56768880402383,13.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,2.0
CHN,China,2019,57.2026332822253,64.9686795132476,2397.96868908473,14579283528148.4,10356.4804194995,9.50765506036168,14.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,2.0
CHN,China,2020,58.0747631390748,63.4550187592194,2465.96954605987,14920466234565.3,10573.6420059282,10.6602772642896,14.9,2.0,0.0,0.0,5.75,0.0,0.0,0.0,8.0,10.0,0.0,3.0,2.0
CHN,China,2021,58.4105873862714,63.0009520818053,2623.79959356116,16199162892908.6,11469.5707134928,12.856523818733,15.2,2.0,0.0,0.0,5.75,0.0,0.0,0.0,8.0,6.0,0.0,3.0,2.0
CHN,China,2022,58.5848145842541,61.7186608827991,2676.48200976111,16706875253648.5,11830.5983703496,,,2.0,0.0,0.0,5.75,0.0,0.0,0.0,8.0,6.0,0.0,3.0,2.0
CHN,China,2023,58.7069609482147,61.3408061134072,2850.94152906511,17611526369126.6,12484.1578844175,,,2.0,0.0,0.0,5.75,0.0,0.0,0.0,6.0,6.0,0.0,3.0,4.0
DEU,Germany,2015,70.4538733501957,43.761539636192,3780.85027551891,3425099578746.09,41929.7549110722,26.1924483541027,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,4.0
DEU,Germany,2016,69.6988409598884,42.0011407504662,3765.21799936242,3501212900675.89,42516.9337063103,26.0014236319834,14.2,0.0,0.0,0.0,6.75,0.0,0.0,0.0,8.0,8.0,6.0,5.0,4.0
DEU,Germany,2017,69.5363646114817,38.6743314829064,3763.19404182465,3599173571724.7,43543.4807050551,30.0085816163727,15.2,0.0,0.0,0.0,6.75,0.0,0.0,0.0,8.0,8.0,0.0,5.0,6.0
DEU,Germany,2018,69.5503223061246,37.3124028054485,3659.22924485198,3640049243667.4,43905.8550061973,31.9113523236134,16.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,8.0,8.0,0.0,5.0,6.0
DEU,Germany,2019,69.3665318052961,29.9558259201835,3570.88159282488,3675639268112.03,44235.2658954682,36.3478037359309,17.1,4.0,3.75,0.0,8.75,5.0,0.0,0.0,8.0,8.0,0.0,5.0,7.0
