nd_gain_score,coal_electricity_pct,energy_use_per_capita,gdp_constant_usd,gdp_per_capita_constant,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_NZ_DATE,LEV4_RENEWABLE_EXP
-1.0847925396488103,-1.383257784964472,-0.6770831426547246,-1.4099436078927243,-0.5178956737384941,-1.452429852293049,-0.23183108900020233,-1.0000885336451548,-0.9822773115452216,1.5968779523471366,0.01335753955490248,-0.8310399680995494,-0.25,1.265474972164464,-1.8210283684021809,-0.9957804790385757,0.7967971508765943,0.5996122415483696,-1.6774274049343767
1.1298125275567308,0.960660374289347,0.9292151885602443,-0.11778505609143944,1.5753568711418215,0.5356433757642857,-0.1734045300718576,1.4494147007986313,-0.9822773115452216,-0.6443780399528498,-0.18825853440447207,-0.8310399680995494,-0.25,-0.7352538747357705,-0.8349222375706763,-0.9957804790385757,1.5053419277795532,-0.29201230447269644,0.6808690748112821
1.1029594616726286,-0.7805885233798917,1.6964954392311113,0.02285778481534368,1.0708652672240262,-0.03233583417649601,1.190132218128121,1.0998308105025403,1.250523814712159,1.6102488283137695,0.9947378106346729,1.2871744008879635,-0.25,1.511580014699342,-0.0010997371444001645,1.2241400560312312,-1.197828661281422,0.960038878120131,1.2211720601826113
-0.33812205718635685,1.1226212495620955,-0.26032514354276887,2.2446112975974923,-0.7319280448521522,0.11926364974891418,0.23743741404514604,0.5480886580863489,-0.9822773115452216,-0.6443780399528498,-0.32125042062262377,-0.8310399680995494,-0.25,-0.7352538747357705,1.2187071857985945,1.128924041218169,0.4472638137818433,-0.6251372390717022,-1.3561210267317485
1.2152417192098421,0.4151612595422604,0.2989153534198707,0.9128597927539327,1.0394557080301645,1.7345719801607675,0.5181069135549013,0.7724144837507254,0.6993490130264507,-0.6443780399528498,1.6220860276713935,1.0996045565495425,-0.25,-0.7352538747357705,1.3097448042350095,1.075235671714441,-0.29144004092120257,1.886665223122235,0.07989101407289374
0.9617178772591237,-1.377612865529638,0.29318439128002655,0.5259180585877428,0.8131034140207619,0.16052552215015556,0.3930408367353675,1.1107058256740867,1.2791719074379413,-0.6443780399528498,1.3494678190257672,1.2871744008879635,4.0,1.6164250658145045,-0.9218947605992639,1.075235671714441,0.7708732100446635,1.281320691181948,1.2211720601826113
1.3166031915419008,-0.8418977892061584,-0.22791392923907483,0.7491039593141324,1.153382343137626,1.685119235259385,-0.19026299633337648,1.6128252628779713,1.2588637833640501,-0.6443780399528498,1.5262558580663066,1.2871744008879635,-0.25,-0.7352538747357705,1.3097448042350095,1.075235671714441,-0.35141234105003205,1.0927350133556946,1.3223342888525318
-1.3302985836692254,1.0847073742525226,-1.6388540979724722,-0.6135952751897618,-1.4630321414763494,0.1129182523175365,1.242625480008284,-1.0000885336451548,-0.4575506245292599,-0.6443780399528498,-0.4620465446740588,-0.8310399680995494,-0.25,-0.7352538747357705,-0.7500924988762137,-0.2453086510544191,0.5740926304663939,-1.0038398866070453,-1.387859820848878
-1.6621856794482979,1.270232534947762,-1.8841073658245167,0.5623974730722666,-1.803628299380671,-0.15758388281242608,2.1415448682533396,-1.0000885336451548,-0.9822773115452216,-0.6443780399528498,-1.548541041728325,-0.8310399680995494,-0.25,-0.7352538747357705,1.3097448042350095,-0.9957804790385757,0.5434901842478583,-1.9706840500960976,-0.5163461239292918
-0.04775221874647214,-0.6011741510489741,-0.24123825442386015,0.18349917032033744,0.561587048145356,1.2828594321042366,0.6183402856695813,-1.0000885336451548,1.1883476776295403,-0.6443780399528498,0.4359968857080472,1.2871744008879635,-0.25,-0.7352538747357705,-0.6673088139276209,1.075235671714441,0.5121753609687355,0.5996122415483696,0.4446954238698729
0.776467558586071,0.3334290383795582,0.17582516434494266,1.1507781197901215,0.7294888963161259,0.18317384848326415,-0.5833107027302876,-1.0000885336451548,-0.9822773115452216,1.5718422766863747,0.32060229402907087,-0.8310399680995494,-0.25,1.2868302481500997,0.43851814423658275,-0.9957804790385757,1.2704124070889729,0.1883080063987812,0.03546984297275341
1.0180925620691874,0.5724865325339816,1.0171704804432795,0.05824466654135882,0.6232733134472233,-0.6181505292584479,-1.3249014250856077,0.8574708693856254,0.1039945377575318,-0.6443780399528498,0.6746754363952364,0.7749231200061341,-0.25,-0.7352538747357705,0.19450043481371326,1.2241400560312312,-1.197828661281422,0.5996122415483696,0.5384320962459588
-1.0806695298836229,-0.6833235281237872,-0.9383041009539346,-0.33656588648814056,-0.7569187506065304,0.13476240162578462,-0.13808573592026255,0.46175615109646884,1.1185587206951835,1.3319831334291952,-1.7921686713896057,1.2871744008879635,-0.25,1.1901314952454858,-1.1967431570054514,0.333405643224631,-1.197828661281422,-0.871722050689346,0.4446954238698729
0.061368855399733656,-0.23092075956790462,0.9469992267078959,-0.15977030794402627,-0.775959299889087,-1.6125960568096345,-1.275967828011378,-1.0000885336451548,-0.9822773115452216,-0.6443780399528498,-0.9205919586122286,-0.8310399680995494,-0.25,-0.7352538747357705,1.3097448042350095,-0.9957804790385757,-1.197828661281422,-1.0038398866070453,-1.387859820848878
-0.3651099556333267,-1.7496669803395672,1.641882938545696,-1.0222913615732965,0.1895308924250393,-1.738731305050766,-2.128490790871542,-1.0000885336451548,1.2158439820828073,-0.6443780399528498,-0.9427042323446856,-0.8310399680995494,-0.25,-0.7352538747357705,-0.3549087519206581,-0.9957804790385757,-1.197828661281422,-1.0038398866070453,-1.1217228991884742
-0.5192120072331886,0.41601963368192924,-0.6924067713575195,-0.5788650426812469,-0.5380757680518192,0.5084562247275333,0.13076397470548062,-1.0000885336451548,-0.9822773115452216,-0.6443780399528498,-0.8769838737143132,-0.8310399680995494,-0.25,-0.7352538747357705,-0.9218947605992639,-0.9957804790385757,1.4093776644051503,-0.6251372390717022,0.8254573198862928
-1.1541211818459176,1.4731243849709372,-0.4394553765641953,-2.1714537849320927,-1.1686057758930413,-0.8454664619410429,-0.42573689307570745,0.0882015069888391,-0.7811616313598533,1.6215842886577216,0.1153656064049159,-0.8310399680995494,-0.25,1.2173508260195796,0.3791881042568004,-0.9957804790385757,-1.197828661281422,0.1883080063987812,0.6331484915349668
